OID_,OlsonSiteID,EvalStatus,Lake.Name,LakeClass,Date,Time,latDDM,LonDDM,LatDD,LonDD,SiteType1,Habitat,FieldSiteID,SitePhotoQty,SiteID,SiteDescription1,SiteDescription2,SiteDepth_m,Fish present?,Fish ID,ProbeDepth_m,TempC,Cond_ɥS/cm,Turb_NTU,DO%,DO_mg/L,VegScoreMethod,VegScore,DomVeg,VegNotes,SedType1,SedType2,Weather,Wind_mph,WindDirection,SampleEventCode,SampleSTIS,SampleDepth,gear,sample_qty,filter_qty,DNA_qty,SampDepth_m,Samp_vol_mL
624,eDNAMN2021-624,TS,Ely,1,7/22/2021,13:50,47° 26.775,92°29.0652,47.44625,-92.48442,random,fringe,OS_EL_f14,3,1361,veg patch,NA,0.9,present,"sunfish, yellow perch",0.3,23.8,269,2.3,107.7,8.6,visual,4,FL = SAV,NA,organic,silt,sunny,0,NA,21MN_eDNAfsh_EL_624fs,1361s,surface,hand or pole grab,3,3,TBD,0,250
614,eDNAMN2021-614,TS,Ely,1,7/21/2021,13:39,47° 27.3672,92°27.9618,47.45612,-92.46603,random,fringe,EL_f15,2,1362,veg patch,woody structure,0.4,present,"sunfish, minnows?",0.3,22,260.3,2.2,107.5,9.3,visual,4,SAV,"chara, pondweed, lily",organic,NA,sunny,<5,ESE,21MN_eDNAfsh_EL_614fs,1362s,surface,hand or pole grab,3,3,TBD,0,250
615,eDNAMN2021-615,TS,Ely,1,7/21/2021,14:17,47° 27.2958,92°27.5778,47.45493,-92.45963,random,fringe,EL_f16,0,1363,veg patch,slick,0.9,unknown,NA,0.3,23.1,209,3.5,120.9,10.12,visual,4,SAV/FL,NA,organic,silt,sunny,<5,ESE,21MN_eDNAfsh_EL_615fs,1363s,surface,hand or pole grab,3,3,TBD,0,250
616,eDNAMN2021-616,TS,Ely,1,7/22/2021,14:39,47° 26.6058,92°30.2532,47.44343,-92.50422,random,fringe,EL_f17,2,1364,veg patch,NA,2.5,unknown,NA,0.3,24.3,269,1.7,120.3,9.6,visual,3,SAV,pondweed,rock,sand,sunny,<5,E,21MN_eDNAfsh_EL_616fs,1364s,surface,hand or pole grab,3,3,TBD,0,250
617,eDNAMN2021-617,TS,Ely,1,7/22/2021,9:40,47° 26.8062,92°28.353,47.44677,-92.47255,random,fringe,EL_f18,1,1365,other,rocks,0.1,unknown,NA,0.3,22.8,268.3,1.8,104.1,8.8,visual,0,NA,NA,rock,sand,light rain,0,NA,21MN_eDNAfsh_EL_617fs,1365s,surface,hand or pole grab,3,3,TBD,0,250
618,eDNAMN2021-618,TS,Ely,1,7/22/2021,13:40,47° 26.8818,92°29.1078,47.44803,-92.48513,random,fringe,EL_f19,0,1366,veg patch,NA,1.6,unknown,NA,0.3,24,268,2.4,116.7,9.3,visual,3,EM,bullrush,sand,NA,sunny,<5,ESE,21MN_eDNAfsh_EL_618fs,1366s,surface,hand or pole grab,3,3,TBD,0,250
601,eDNAMN2021-601,TS,Ely,1,7/22/2021,15:42,47° 26.7852,92°29.739,47.44642,-92.49565,random,fringe,EL_f2,1,1367,veg patch,NA,0.2,unknown,NA,0.3,25.5,265,1.7,141,11.3,visual,3,EM,NA,organic,NA,sunny,<5,E,21MN_eDNAfsh_EL_601fs,1367s,surface,hand or pole grab,3,3,TBD,0,250
619,eDNAMN2021-619,TS,Ely,1,7/21/2021,12:39,47° 27.372,92°28.2018,47.4562,-92.47003,random,fringe,EL_f20,1,1368,open water,NA,0.5,unknown,NA,0.3,22.2,266.1,2.2,104,8.96,visual,2,SAV,NA,rock/sand,NA,sunny,15-May,ESE,21MN_eDNAfsh_EL_619fs,1368s,surface,hand or pole grab,3,3,TBD,0,250
602,eDNAMN2021-602,TS,Ely,1,7/22/2021,12:12,47° 27.0732,92°28.854,47.45122,-92.4809,random,fringe,EL_f3,3,1369,open water,rocky reef,0.5,unknown,NA,0.3,22.9,268.4,2.5,104.2,8.7,visual,1,SAV,NA,rock,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_602fs,1369s,surface,hand or pole grab,3,3,TBD,0.05,250
604,eDNAMN2021-604,TS,Ely,1,7/22/2021,13:19,47° 26.5008,92°29.904,47.44168,-92.4984,random,fringe,EL_f5,0,1370,other,rocks,0.1,unknown,NA,0.3,24,270,3.9,123.8,9.7,visual,1,SAV,NA,rock/sand,NA,sunny,<5,ESE,21MN_eDNAfsh_EL_604fs,1370s,surface,hand or pole grab,3,3,TBD,0,250
605,eDNAMN2021-605,TS,Ely,1,7/22/2021,10:51,47° 26.6472,92°28.5168,47.44412,-92.47528,random,fringe,EL_f6,4,1371,open water,NA,0.9,unknown,NA,0.3,22.7,266.2,1.2,105,8.9,visual,0,NA,NA,sand,NA,overcast,0,NA,21MN_eDNAfsh_EL_605fs,1371s,surface,hand or pole grab,3,3,TBD,0,250
607,eDNAMN2021-607,TS,Ely,1,7/21/2021,11:40,47° 27.3408,92°28.3158,47.45568,-92.47193,random,fringe,EL_f8,0,1372,open water,NA,1.4,unknown,NA,0.3,23.6,269.1,8.7,107.5,8.9,visual,4,SAV,"low veg carpet, chara, pondweed",rock/sand,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_607fs,1372s,surface,hand or pole grab,3,3,TBD,0,250
608,eDNAMN2021-608,TS,Ely,1,7/22/2021,14:26,47° 26.3952,92°30.378,47.43992,-92.5063,random,fringe,EL_f9,3,1373,veg patch,edge of lily pads,1.5,unknown,NA,0.3,24.1,271,1.9,111.8,8.9,visual,4,FL,lily,organic,silt,sunny,10-May,E,21MN_eDNAfsh_EL_608fs,1373s,surface,hand or pole grab,3,3,TBD,0,250
427,eDNAMN2021-427,TS,Ely,1,7/22/2021,15:10,47° 26.4522,92°30.012,47.44087,-92.5002,random,nearshore,EL_n1,2,1374,woody structure,under willow tree overhanging water,1.7,unknown,NA,0.3,24.6,269,1.9,118.5,9.4,visual,3,SAV,NA,rock,NA,sunny,<5,E,21MN_eDNAfsh_EL_427ns,1374s,surface,hand or pole grab,3,3,TBD,0,250
436,eDNAMN2021-436,TS,Ely,1,7/22/2021,9:50,47° 26.718,92°28.4082,47.4453,-92.47347,random,nearshore,EL_n10,0,1375,open water,NA,1.5,unknown,NA,0.3,23.1,268.5,1.8,103.9,8.8,visual,3,SAV,short veg,rock,sand,light rain,0,NA,21MN_eDNAfsh_EL_436ns,1375s,surface,hand or pole grab,3,3,TBD,0,250
447,eDNAMN2021-447,TS,Ely,1,7/22/2021,16:35,47° 27.1458,92°29.271,47.45243,-92.48785,random,nearshore,OS_EL_n10,0,1376,open water,NA,2.6,unknown,NA,0.3,24.4,269,2,119.3,9.7,visual,3,SAV,NA,rock/sand,NA,sunny,15-Oct,SE,21MN_eDNAfsh_EL_447ns,1376s,surface,hand or pole grab,3,3,TBD,0,250
437,eDNAMN2021-437,TS,Ely,1,7/21/2021,11:58,47° 27.2058,92°28.3428,47.45343,-92.47238,random,nearshore,EL_n11,0,1377,veg patch,NA,1.6,unknown,NA,0.3,23.5,247.5,1.6,109.5,9.1,visual,3,SAV/EM,"low SAV carpet, sparse bullrush",rock/sand,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_437ns,1377s,surface,hand or pole grab,3,3,TBD,0,250
448,eDNAMN2021-448,TS,Ely,1,7/21/2021,14:46,47° 26.9892,92°28.274,47.44982,-92.47123,random,nearshore,OS_EL_n11,0,1378,open water,NA,2,present,sunfish,0.3,23.7,266.8,1.8,113.4,9.4,visual,2,SAV,deep SAV,rock,NA,sunny,0,NA,21MN_eDNAfsh_EL_448ns,1378s,surface,hand or pole grab,3,3,TBD,0,250
449,eDNAMN2021-449,TS,Ely,1,7/22/2021,16:27,47° 27.0738,92°29.439,47.45123,-92.49065,random,nearshore,OS_EL_n12,0,1379,windrow,NA,2.7,unknown,NA,0.3,24.3,269,1.8,115.1,9.2,visual,4,SAV,NA,organic,silt,sunny,10-May,E,21MN_eDNAfsh_EL_449ns,1379s,surface,hand or pole grab,3,3,TBD,0,250
439,eDNAMN2021-439,TS,Ely,1,7/21/2021,11:27,47° 27.428,92°28.5312,47.45713,-92.47552,random,nearshore,EL_n13,0,1380,open water,NA,2,unknown,NA,0.3,23.7,268.8,1.5,107.5,8.9,visual,1,SAV,NA,rock,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_439ns,1380s,surface,hand or pole grab,3,3,TBD,0,250
450,eDNAMN2021-450,TS,Ely,1,7/21/2021,13:19,47° 27.246,92°28.041,47.4541,-92.46735,random,nearshore,OS_EL_n13,0,1381,open water,NA,2.4,unknown,NA,0.3,23.6,265.8,1.9,108.3,9,visual,4,SAV,"pondweed, deep SAV",organic,silt,sunny,<5,ESE,21MN_eDNAfsh_EL_450ns,1381s,surface,hand or pole grab,3,3,TBD,0,250
440,eDNAMN2021-440,TS,Ely,1,7/22/2021,12:40,47° 27.06,92°28.947,47.451,-92.48245,random,nearshore,EL_n14,0,1382,open water,NA,3,unknown,NA,0.3,23,268.9,1.5,104.5,8.8,visual,4,SAV,NA,organic/silt,sand,sunny,10-May,ESE,21MN_eDNAfsh_EL_440ns,1382s,surface,hand or pole grab,3,3,TBD,0,250
442,eDNAMN2021-442,TS,Ely,1,7/21/2021,14:33,47° 27.213,92°27.600,47.45355,-92.46,random,nearshore,EL_n16,1,1383,other,near vegetation,2.5,present,sunfish,0.3,23.6,265.2,2.1,110.9,9.2,visual,4,SAV,deep SAV,organic,NA,sunny,0,NA,21MN_eDNAfsh_EL_442ns,1383s,surface,hand or pole grab,3,3,TBD,0,250
443,eDNAMN2021-443,TS,Ely,1,7/21/2021,10:44,47° 27.591,92°28.2888,47.45985,-92.47148,random,nearshore,EL_n17,0,1384,veg patch,open water,2.2,unknown,NA,0.3,23.8,269.4,8.7,105.9,8.84,visual,4,SAV,low veg carpet,silt,NA,sunny,10-May,E,21MN_eDNAfsh_EL_443ns,1384s,surface,hand or pole grab,3,3,TBD,0,250
445,eDNAMN2021-445,TS,Ely,1,7/22/2021,14:02,47° 26.805,92°28.9632,47.44675,-92.48272,random,nearshore,EL_n19,0,1385,veg patch,edge of veg patch,2.4,present,sunfish,0.3,23.8,269,1.9,109.8,8.9,visual,4,SAV/FL,lily,organic,silt,sunny,0,NA,21MN_eDNAfsh_EL_445ns,1385s,surface,hand or pole grab,3,3,TBD,0,250
428,eDNAMN2021-428,TS,Ely,1,7/22/2021,13:12,47° 27.027,92°29.0868,47.45045,-92.48478,random,nearshore,EL_n2,0,1386,veg patch,NA,2,unknown,NA,0.3,23.1,268.6,2.4,104.6,8.8,visual,4,SAV,NA,organic/silt,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_428ns,1386s,surface,hand or pole grab,3,3,TBD,0,250
429,eDNAMN2021-429,TS,Ely,1,7/22/2021,13:00,47° 26.9442,92°29.0352,47.44907,-92.48392,random,nearshore,EL_n3,0,1388,open water,NA,1.8,unknown,NA,0.3,23.1,269.1,1.7,104.5,8.8,visual,3,SAV,NA,organic,silt,sunny,10-May,ESE,21MN_eDNAfsh_EL_429ns,1388s,surface,hand or pole grab,3,3,TBD,0,250
430,eDNAMN2021-430,TS,Ely,1,7/21/2021,12:26,47° 27.2118,92°28.1142,47.45353,-92.46857,random,nearshore,EL_n4,0,1389,open water,NA,3,unknown,NA,0.3,23.7,265.7,1.8,108,8.9,visual,4,SAV,low chara carpet,silt,NA,sunny,15-Oct,ESE,21MN_eDNAfsh_EL_430ns,1389s,surface,hand or pole grab,3,3,TBD,0,250
432,eDNAMN2021-432,TS,Ely,1,7/22/2021,13:38,47° 26.6742,92°29.64,47.44457,-92.494,random,nearshore,EL_n6,0,1390,veg patch,open water,1.9,present,sunfish,0.3,23.4,269,2.1,110.2,9,visual,3,SAV,NA,sand,rock,sunny,<5,E,21MN_eDNAfsh_EL_432ns,1390s,surface,hand or pole grab,3,3,TBD,0,250
433,eDNAMN2021-433,TS,Ely,1,7/21/2021,11:50,47° 27.285,92°28.3422,47.45475,-92.47237,random,nearshore,EL_n7,0,1391,open water,NA,1.7,unknown,NA,0.3,23.6,266.4,1.7,109.1,9,visual,4,SAV,low veg carpet,silt,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_433ns,1391s,surface,hand or pole grab,3,3,TBD,0,250
434,eDNAMN2021-434,TS,Ely,1,7/21/2021,13:29,47° 27.2802,92°27.9492,47.45467,-92.46582,random,nearshore,EL_n8,0,1392,open water,NA,1.5,unknown,NA,0.3,23.5,265.3,2,110.8,9.2,visual,4,SAV,"deep SAV, pondweed, bladderwort",organic,silt,sunny,<5,ESE,21MN_eDNAfsh_EL_434ns,1392s,surface,hand or pole grab,3,3,TBD,0,250
435,eDNAMN2021-435,TS,Ely,1,7/21/2021,10:23,47° 27.5478,92°28.4388,47.45913,-92.47398,random,nearshore,EL_n9,0,1393,open water,NA,2.2,unknown,NA,0.3,23.7,270.1,0.8,102.4,8.54,visual,4,SAV ,"deep SAV, lily",organic/silt,NA,sunny,10-May,E,21MN_eDNAfsh_EL_435ns,1393s,surface,hand or pole grab,3,3,TBD,0,250
189,eDNAMN2021-189,TS,Ely,1,7/21/2021,16:43,47° 27.0948,92°27.9282,47.45158,-92.46547,random,open water,EL_o1,0,1394,open water,NA,6.5,unknown,NA,6,20.1,276.2,1.4,56.9,5.2,visual,0,NA,NA,NA,NA,sunny,0,NA,21MN_eDNAfsh_EL_189ob,1394b,bottom,niskin,3,3,TBD,6,250
189,eDNAMN2021-189,TS,Ely,1,7/21/2021,16:43,47° 27.0948,92°27.9282,47.45158,-92.46547,random,open water,EL_o1,0,1394,open water,NA,6.5,unknown,NA,0.3,23.7,264.5,1.6,110.9,9.3,visual,0,NA,NA,NA,NA,sunny,0,NA,21MN_eDNAfsh_EL_189os,1394s,surface,hand or pole grab,3,3,TBD,0,250
198,eDNAMN2021-198,TS,Ely,1,7/21/2021,15:38,47° 27.1782,92°28.626,47.45297,-92.4771,random,open water,EL_o10,0,1395,open water,partial windrow,4.7,unknown,NA,0.3,23.6,266.3,0.8,109.2,9.1,visual,0,NA,NA,rock,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_198os,1395s,surface,hand or pole grab,3,3,TBD,0,250
199,eDNAMN2021-199,TS,Ely,1,7/22/2021,16:09,47° 26.9412,92°29.358,47.44902,-92.4893,random,open water,EL_o11,0,1396,open water,NA,9.6,unknown,NA,0.3,24,270,1.7,113.1,9.1,visual,0,NA,NA,NA,NA,sunny,10-May,E,21MN_eDNAfsh_EL_199os,1396s,surface,hand or pole grab,3,3,TBD,0,250
200,eDNAMN2021-200,TS,Ely,1,7/22/2021,13:30,47° 26.6832,92°29.694,47.44472,-92.4949,random,open water,EL_o12,0,1397,open water,NA,13.5,unknown,NA,0.3,24,270,1.9,112.4,9.06,visual,0,NA,NA,NA,NA,sunny,<5,E,21MN_eDNAfsh_EL_200os,1397s,surface,hand or pole grab,3,3,TBD,0,250
201,eDNAMN2021-201,TS,Ely,1,7/22/2021,13:20,47° 27.081,92°29.134,47.45135,-92.48557,random,open water,EL_o13,0,1398,open water,NA,18.1,unknown,NA,0.3,23.3,269.9,2.4,105.4,8.8,visual,0,NA,NA,NA,NA,sunny,10-May,SSE,21MN_eDNAfsh_EL_201os,1398s,surface,hand or pole grab,3,3,TBD,0,250
202,eDNAMN2021-202,TS,Ely,1,7/22/2021,17:42,47° 27.1992,92°28.998,47.45332,-92.4833,random,open water,EL_o14,0,1399,windrow,NA,20.9,unknown,NA,0.2,23.7,269,1.8,112.1,9.4,visual,0,NA,NA,NA,NA,partly sunny,10,E,21MN_eDNAfsh_EL_202os,1399s,surface,hand or pole grab,3,3,TBD,0,250
203,eDNAMN2021-203,TS,Ely,1,7/22/2021,11:03,47° 26.883,92°28.572,47.44805,-92.4762,random,open water,EL_o15,0,1400,open water,NA,12,unknown,NA,0.3,23,267.8,1.5,104.7,8.8,visual,0,NA,NA,NA,NA,partly sunny,0,NA,21MN_eDNAfsh_EL_203os,1400s,surface,hand or pole grab,3,3,TBD,0,250
204,eDNAMN2021-204,TS,Ely,1,7/22/2021,14:58,47° 26.6088,92°30.1278,47.44348,-92.50213,random,open water,EL_o16,0,1401,open water,NA,8.4,unknown,NA,0.3,23.7,270,1.7,111.8,9,visual,0,NA,NA,NA,NA,sunny,10-May,E,21MN_eDNAfsh_EL_204os,1401s,surface,hand or pole grab,3,3,TBD,0,250
205,eDNAMN2021-205,TS,Ely,1,7/21/2021,16:31,47° 27.1398,92°28.128,47.45233,-92.4688,random,open water,EL_o17,0,1402,open water,NA,7.8,unknown,NA,0.3,23.7,265.1,0.9,110.3,9.2,visual,0,NA,NA,NA,NA,sunny,<5,ESE,21MN_eDNAfsh_EL_205os,1402s,surface,hand or pole grab,3,3,TBD,0,250
206,eDNAMN2021-206,TS,Ely,1,7/21/2021,15:24,47° 27.2712,92°28.5672,47.45452,-92.47612,random,open water,EL_o18,0,1403,open water,NA,7,unknown,NA,0.3,23.6,267.9,0.9,108.8,9.1,visual,0,NA,NA,rock,NA,sunny,10,ESE,21MN_eDNAfsh_EL_206os,1403s,surface,hand or pole grab,3,3,TBD,0,250
207,eDNAMN2021-207,TS,Ely,1,7/22/2021,16:13,47° 26.9988,92°29.397,47.44998,-92.48995,random,open water,EL_o19,0,1404,open water,NA,13.7,unknown,NA,0.3,24.2,279,1.6,112.6,9.2,visual,0,NA,NA,NA,NA,sunny,10-May,E,21MN_eDNAfsh_EL_207os,1404s,surface,hand or pole grab,3,3,TBD,0,250
190,eDNAMN2021-190,TS,Ely,1,7/22/2021,17:12,47° 27.4338,92°28.7088,47.45723,-92.47848,random,open water,EL_o2,0,1405,windrow,NA,11.4,unknown,NA,9.5,11.2,272,1.8,59.7,5.87,visual,0,NA,NA,silt,NA,partly cloudy,10-May,E,21MN_eDNAfsh_EL_190ob,1405b,bottom,niskin,3,3,TBD,11,250
190,eDNAMN2021-190,TS,Ely,1,7/22/2021,17:12,47° 27.4338,92°28.7088,47.45723,-92.47848,random,open water,EL_o2,0,1405,windrow,NA,11.4,unknown,NA,0.3,23.7,270,1.6,110.5,8.9,visual,0,NA,NA,silt,NA,partly cloudy,10-May,E,21MN_eDNAfsh_EL_190os,1405s,surface,hand or pole grab,3,3,TBD,0,250
191,eDNAMN2021-191,TS,Ely,1,7/22/2021,17:34,47° 27.2892,92°28.857,47.45482,-92.48095,random,open water,EL_o3,0,1406,open water,NA,19.2,unknown,NA,18.5,8,269,4.2,7,0.52,visual,0,NA,NA,silt,NA,partly sunny,10-May,E,21MN_eDNAfsh_EL_191ob,1406b,bottom,niskin,3,3,TBD,18.5,250
191,eDNAMN2021-191,TS,Ely,1,7/22/2021,17:34,47° 27.2892,92°28.857,47.45482,-92.48095,random,open water,EL_o3,0,1406,open water,NA,19.2,unknown,NA,0.2,24,268,1.5,111.2,9,visual,0,NA,NA,silt,NA,partly sunny,10-May,E,21MN_eDNAfsh_EL_191os,1406s,surface,hand or pole grab,3,3,TBD,0,250
192,eDNAMN2021-192,TS,Ely,1,7/21/2021,15:58,47° 26.9508,92°28.443,47.44918,-92.47405,random,open water,EL_o4,2,1407,open water,NA,11.1,unknown,NA,10,11.2,276.2,1.3,0.2,0.02,visual,0,NA,NA,silt,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_192ob,1407b,bottom,niskin,3,3,TBD,11,250
192,eDNAMN2021-192,TS,Ely,1,7/21/2021,15:58,47° 26.9508,92°28.443,47.44918,-92.47405,random,open water,EL_o4,2,1407,open water,NA,11.1,unknown,NA,0.3,23.6,267.5,0.8,110.7,9.2,visual,0,NA,NA,silt,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_192os,1407s,surface,hand or pole grab,3,3,TBD,0,250
193,eDNAMN2021-193,TS,Ely,1,7/21/2021,16:08,47° 27.0888,92°28.332,47.45148,-92.4722,random,open water,EL_o5,0,1408,open water,NA,6.4,unknown,NA,6,20.4,275.8,0.9,65.7,5.7,visual,0,NA,NA,NA,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_193ob,1408b,bottom,niskin,3,3,TBD,6,250
193,eDNAMN2021-193,TS,Ely,1,7/21/2021,16:08,47° 27.0888,92°28.332,47.45148,-92.4722,random,open water,EL_o5,0,1408,open water,NA,6.4,unknown,NA,0.3,23.6,266.1,0.8,109,9.1,visual,0,NA,NA,NA,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_193os,1408s,surface,hand or pole grab,3,3,TBD,0,250
194,eDNAMN2021-194,TS,Ely,1,7/21/2021,15:50,47° 27.1062,92°28.482,47.45177,-92.4747,random,open water,EL_o6,0,1409,open water,NA,7,unknown,NA,0.3,18.74,266.1,1.1,109.8,10.01,visual,0,NA,NA,NA,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_194os,1409s,surface,hand or pole grab,3,3,TBD,0,250
195,eDNAMN2021-195,TS,Ely,1,7/22/2021,16:19,47° 27.0942,92°29.3598,47.45157,-92.48933,random,open water,EL_o7,0,1410,open water,NA,12.4,unknown,NA,0.3,24,269,2,114.5,9.2,visual,0,NA,NA,NA,NA,sunny,10-May,E,21MN_eDNAfsh_EL_195os,1410s,surface,hand or pole grab,3,3,TBD,0,250
196,eDNAMN2021-196,TS,Ely,1,7/22/2021,11:15,47° 27.0312,92°28.7898,47.45052,-92.47983,random,open water,EL_o8,0,1411,open water,NA,10.8,unknown,NA,0.3,23,268.2,1.6,104.5,8.8,visual,0,NA,NA,NA,NA,partly sunny,10-May,SSE,21MN_eDNAfsh_EL_196os,1411s,surface,hand or pole grab,3,3,TBD,0,250
197,eDNAMN2021-197,TS,Ely,1,7/21/2021,17:02,47° 27.2508,92°27.735,47.45418,-92.46225,random,open water,EL_o9,0,1412,open water,NA,4.5,unknown,NA,0.3,23.6,266.3,1.1,108.8,9.1,visual,0,NA,NA,organic/silt,NA,sunny,10-May,ESE,21MN_eDNAfsh_EL_197os,1412s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Ely,1,7/21/2021,11:04,47° 27.666,92°28.4988,47.4611,-92.47498,fixed,ramp,EL_t1,1,1413,veg patch,woody structure,0.5,unknown,NA,0.3,23.8,269.3,1.5,104.7,8.7,visual,4,FL/SAV,NA,sand/silt,NA,sunny,5,ESE,21MN_eDNAfsh_EL_t1s,1413s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Ely,1,7/22/2021,17:45,47° 27.2028,92°28.9632,47.45338,-92.48272,fixed,deep point,EL_t2,0,1414,windrow,NA,20.6,unknown,NA,20,7.8,282,2.7,0.6,0.02,visual,0,NA,NA,NA,NA,cloudy,10,E,21MN_eDNAfsh_EL_t2b,1414b,bottom,niskin,1,1,TBD,20.6,1000
NA,NA,TS,Ely,1,7/22/2021,17:45,47° 27.2028,92°28.9632,47.45338,-92.48272,fixed,deep point,EL_t2,0,1414,windrow,NA,20.6,unknown,NA,0.2,23.7,269,1.6,111.7,8.92,visual,0,NA,NA,NA,NA,cloudy,10,E,21MN_eDNAfsh_EL_t2s,1414s,surface,hand or pole grab,1,1,TBD,0,1000
NA,NA,TS,Ely,1,7/22/2021,10:04,47° 26.649,92°28.4292,47.44415,-92.47382,fixed,outlet,EL_t4a,8,1416,open water,NA,0.1,unknown,NA,0.1,21.8,266.1,2.2,103.6,8.9,visual,0,NA,NA,sand,rock,medium rain,0,NA,21MN_eDNAfsh_EL_t4as,1416s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Ely,1,7/22/2021,10:13,47° 26.649,92°28.429,47.44415,-92.47382,fixed,outlet,EL_t4b,8,1417,open water,NA,0.2,unknown,NA,0.3,22.3,266.8,2.9,104.4,8.9,visual,0,NA,NA,sand,rock,light rain,0,NA,21MN_eDNAfsh_EL_t4bs,1417s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Ely,1,7/22/2021,10:21,47° 26.652,92°28.437,47.4442,-92.47395,fixed,outlet,EL_t4c,8,1418,open water,NA,0.6,unknown,NA,0.3,22.5,267.7,2.2,103.8,8.9,visual,0,NA,NA,sand,NA,light rain,0,NA,21MN_eDNAfsh_EL_t4cs,1418s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Ely,1,7/22/2021,18:05,47° 27.0864,92°28.8372,47.45144,-92.48062,fixed,choice,EL_t5,4,1419,other,windward side of rocky reef,2.5,unknown,NA,NA,NA,NA,NA,NA,NA,visual,3,SAV,NA,rock,NA,cloudy,10,E,21MN_eDNAfsh_EL_t5b,1419b,bottom,niskin,3,3,TBD,2,250
NA,NA,TS,Ely,1,7/22/2021,18:05,47° 27.0864,92°28.8372,47.45144,-92.48062,fixed,choice,EL_t5,4,1419,other,windward side of rocky reef,2.5,unknown,NA,2,23.8,269,2.8,110,8.83,visual,3,SAV,NA,rock,NA,cloudy,10,E,21MN_eDNAfsh_EL_t5s,1419s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Ely,1,7/22/2021,18:31,47° 27.0864,92°28.8372,47.45144,-92.48062,fixed,choice,EL_t6,0,1420,other,lee side of rocky reef,2.5,unknown,NA,NA,NA,NA,NA,NA,NA,visual,2,SAV,NA,rock,NA,cloudy,10,E,21MN_eDNAfsh_EL_t6b,1420b,bottom,niskin,3,3,TBD,2,250
NA,NA,TS,Ely,1,7/22/2021,18:31,47° 27.0864,92°28.8372,47.45144,-92.48062,fixed,choice,EL_t6,0,1420,other,lee side of rocky reef,2.5,unknown,NA,2,23.5,268,3.8,114.6,9.35,visual,2,SAV,NA,rock,NA,cloudy,10,E,21MN_eDNAfsh_EL_t6s,1420s,surface,hand or pole grab,3,3,TBD,0,250
NA,NA,TS,Ely,1,7/22/2021,19:06,47° 27.5238,92°28.47,47.45873,-92.4745,fixed,choice,EL_t7,0,1421,other,between islands,1.6,present,NA,NA,NA,NA,NA,NA,NA,visual,4,SAV,pondweed,organic,silt,cloudy,5,E,21MN_eDNAfsh_EL_t7b,1421b,bottom,niskin,3,3,TBD,1.5,250
NA,NA,TS,Ely,1,7/22/2021,19:06,47° 27.5238,92°28.47,47.45873,-92.4745,fixed,choice,EL_t7,0,1421,other,between islands,1.6,present,NA,NA,NA,NA,NA,NA,NA,visual,4,SAV,pondweed,organic,silt,cloudy,5,E,21MN_eDNAfsh_EL_t7s,1421s,surface,hand or pole grab,3,3,TBD,0,250
552,eDNAMN2021-552,TS,Ripple,1,8/10/2021,9:19,46° 27.6348,93°39.4008,46.46058,-93.65668,random,fringe,OS_RP_f10,1,1422,veg patch,NA,1,unknown,NA,0.5,24.3,142.5,7.3,83.3,6.62,visual,4,SAV,NA,silt,NA,sunny and overcast,10-May,W,21MN_eDNAfsh_RP_552fs,1422s,surface,hand or pole grab,3,3,TBD,0,250
540,eDNAMN2021-540,TS,Ripple,1,8/10/2021,14:52,46° 28.008,93°39.002,46.4668,-93.65003,random,fringe,RP_f10,1,1423,veg patch,NA,1.5,unknown,NA,0.5,24.8,162.4,2.3,107.4,8.5,visual,4,FL,NA,organic,silt,sunny ,15-20,W,21MN_eDNAfsh_RP_540fs,1423s,surface,hand or pole grab,3,3,TBD,0,250
541,eDNAMN2021-541,TS,Ripple,1,8/10/2021,16:13,46° 27.4278,93°40.6692,46.45713,-93.67782,random,fringe,RP_f11,0,1424,veg patch,NA,0.8,unknown,NA,0.5,26.2,143.1,4.7,125.7,9.6,visual,3.5,SAV = EM,"lily, wildrice, bullrush",sand,organic,sunny ,15-Oct,W,21MN_eDNAfsh_RP_541fs,1424s,surface,hand or pole grab,3,3,TBD,0,250
